page_id,title,revision_id,page_length
30297379,Lansana Diané,1063277893,7429
69179446,Mamadou Pathé Diallo,1243645294,3932
31847917,Mamba Sano,1186381012,968
35599764,Manzoor Nadir,1242176652,4632
49070759,Mory Sinkoun Kaba,1169321796,4758
29774444,Moussa Diakité (politician),1214352187,5701
66284957,Nigel Dharamlall,1245162145,2198
47395955,Rahman Baccus Gajraj,1242807387,3109
71673544,Rashleigh Jackson,1170739829,1594
2662165,Roy Fredericks,1225354614,7708
26021922,Sekou Benna Camara,1214405631,3556
77233834,Sidiba Koulibaly,1233177790,9086
36367195,Stephen Campbell,1231770164,6488
77057996,Sény Camara,1231187957,2289
55731214,Winifred Gaskin,1215776481,11475
31875288,Yacine Diallo,1157228808,2972
5996689,Édouard Benjamin,1234308934,1351
6040733,A. R. F. Webber,1156355955,6009
7834209,Alix Mathon,1099843841,1217
61977058,André Michel (lawyer),1173706360,2791
47395525,Barton Scotland,1222160201,3126
32845870,C. N. Sharma,1219573961,4604
71483524,Evans Lescouflair,1206969587,2416
7761033,Fernand Hibbert,1144570454,1863
76777985,Fritz Bélizaire,1250252849,4458
7762746,Frédéric Marcelin,1190558665,2470
25801712,Georges Anglade,1246159936,8982
66114049,Gérard Gourgue,1105537507,4653
1467722,Jacques Roumain,1243382687,9394
53507345,Jane Phillips-Gay,1189968275,10887
32046095,Jean-Baptiste Mills,1234699497,1382
53952760,Jean-Chrisostôme Imbert,1071832914,2289
7774593,Jean-Fernand Brierre,1215401761,4373
72729625,Jean-Louis Annecy,1232824556,2506
52800686,Jean Julme,1161799415,3790
68202102,Joseph Lambert (Haitian politician),1246577456,9510
66707590,Joseph Mécène Jean-Louis,1176875041,1510
48475064,Jovenel Moïse,1248975727,50362
7718063,Jules Solime Milscent,1244840590,1434
68526249,Lorimer Denis,1189706771,3404
16071335,Luckner Cambronne,1242496812,4955
7747967,Massillon Coicou,1248295740,9010
76262682,Michel Patrick Boisvert,1242253141,9161
7749024,Oswald Durand,1241151320,11053
2630658,Paul Arcelin,1248663780,5202
42906201,Philippe Thoby-Marcelin,1189492499,4801
7719228,Pompée Valentin Vastey,1221102733,7141
516058,President of Haiti,1247861822,10900
17930574,Robert Manuel (politician),1244197773,4601
47111159,Robert Persaud,1190122265,3474
48349322,Robert Victor Evan Wong,1224213889,9453
72330877,Rony Célestin,1127705961,3763
53943539,Rosalvo Bobo,1221928174,2713
65074674,Septimus Rameau,1244094811,3248
7750559,Solon Ménos,1244094860,4964
68951580,Ubraj Narine,1211442079,2560
7742563,Émile Nau,1244094728,1739
49610734,Agapito Robleda Castro,1183485100,3693
34248646,Aladár Andrássy,1029640359,2242
41493625,Aníbal Delgado Fiallos,1173755289,4815
36891021,Balthasar Báthory,1030716598,3854
40578917,Carlos Escaleras,1250417536,3728
45616992,Carlos Urbizo,1093553119,3569
51145970,Carlos Zúñiga Figueroa,1196013744,3999
43986743,Dávid Bélaváry,1189139711,4043
61924791,Dénes Farkas,1120590347,8067
19712784,Elek Benedek,1212561738,3766
29214707,Emil Dessewffy,1217438745,2961
37262818,Farkas Bethlen,1221961669,4184
6682394,Franz Anton Basch,1217589862,3400
48183905,Gary Victor,1224935116,3643
21395252,Giovanni de Ciotta,1222150298,5541
34210312,György Andrássy,1225123124,2435
7115113,György Ekrem-Kemál,1194939369,6180
64245973,Joaquín Rivera,1225451471,2015
45623096,John Drágfi,1247456996,1848
221954,José Cecilio del Valle,1241979774,10767
66375616,José Jeronimo Zelaya,1122819804,1376
64246503,José María Martinez Salinas,1104275868,1616
66374492,Justo Herrera,1227062098,1931
37259853,János Bethlen,1198918159,5258
34207215,Károly Andrássy,1226148197,2693
47368083,Marlon Tábora Muñoz,1127474919,11344
46795242,Miguel Andonie Fernández,1219318782,1687
36815464,Mihály Csáky,1245851485,8714
38965045,Márton Berzeviczy,1218731042,2726
69498945,Renato Florentino,1243219659,2949
41103646,Salvador Nasralla,1250265293,39776
12709624,Stephen III Báthory,1226128145,2873
12296380,Stephen VII Báthory,1210205888,2613
9703019,Stephen V Báthory,1236501380,11598
143590,Tamás Bakócz,1226127936,5348
50139003,Yolani Batres,1184919604,3040
3741300,Zoltán Böszörmény,1181454060,5388
68098725,Zoltán Cséfalvay,1177400698,6741
74719359,Ángel G. Hernández,1247545730,3327
1581384,András Fáy,1227415124,3196
26104678,Ernő Mesterházy,1164628746,3170
36817179,Farkas Kovacsóczy,1081132142,4808
37107222,Ferenc Esterházy (1715–1785),1221058943,2313
3103320,Ferenc Kölcsey,1226650554,7122
34668427,George Lichtenstein (musician),1248033733,3195
76617967,Gergely Kovács (politician),1249056066,4270
5654808,Gyula Kautz,1204304297,4775
69358452,György Magyar,1181058820,3408
28802292,Győző Istóczy,1187741965,4681
48595884,Gábor Hraskó,1163342472,15199
2526879,Géza Malasits,1246089316,1974
874368,István Horthy,1248580671,7290
36906430,István Kendi,942771137,4610
37239687,István Kovacsóczy,1089406791,3339
34196415,Juraj Košút,1228957061,10174
71704344,János Fuzik,1171871582,2988
36908546,János Ghyczy,1051406176,4364
37209835,János Imreffy,1171540302,4441
53734494,János Nepomuk Farkas,1120590142,5408
36481215,József Farkas (politician),1171333227,8722
74786917,József Hertelendy (1833–1891),1228990168,4562
38226668,Lajos Fodor,1214416146,8732
14747953,László Endre,1226809980,7538
29588048,László Hunyady de Kéthely,1111996748,2879
36875105,Mihály Káthay,1081132162,4942
37252693,Mihály Mikes (politician),1089407038,4348
37293127,Mihály Mikes (soldier),935489367,1528
874356,Miklós Horthy Jr.,1248262096,4787
37189402,Miklós Istvánffy,1237567100,8436
35047952,Miksa Hadik,1017820647,2742
15278211,Nicholas Kove,1249071898,3810
36954474,Orbán Kolompár,1246289515,2478
6132138,Oszkár Jászi,1233767745,14868
46364904,Ottó Herman,1226641724,14130
33582671,Péter Fülöp,1147889438,2675
29280175,Sándor Hollán Jr.,1153429385,1258
29279924,Sándor Hollán Sr.,1249029861,1418
33592027,Sándor Józan,898985019,1751
36907758,Sándor Kendi,1081132167,5458
77098416,Aithabathula Anandarao,1241440166,1868
77045442,"Ajay Kumar Singh (Bihar politician, Indian National Congress)",1238401101,2697
77084119,Ajendra Singh Lodhi,1232095812,2414
76465739,Ajoy Edwards,1249079014,2005
42472480,Andor Schmuck,1249914090,1835
21496029,Andrea Ossoinack,1230614310,4044
73716183,Arjun Singh Bamniya,1242619180,2724
77150618,Baij Nath Rawat,1251033410,4733
77099626,Bandaru Satyananda Rao,1232500347,2260
77099662,Bathula Balaramakrishna,1232500619,1933
77053478,Bharat Bhushan Mandal,1240433792,4678
31026783,Béla Szombati,1008352289,3445
38876042,Béla Vörösmarty,1187030749,2362
34653388,Dénes Pázmándy (1848–1936),1218562138,1910
31526259,Gusztáv Vizsolyi,1213680658,2385
31530187,György Szapáry,1218499041,7686
27303073,György Thurzó,1213588389,7486
33767303,Géza Szőcs,1194943342,8901
77284071,Haris Beeran,1250733082,1281
8405895,Iván Skerlecz,1249314157,5564
36890485,János Petki,998207348,7422
33337464,János Petrán,1146539675,2160
36587572,János Radványi,1045602198,5608
6611775,Kálmán Thaly,1192211234,2954
34127601,Lajos Szikszai,1212248638,4693
21421192,Luigi Ossoinack,1182731594,2249
36908552,László Sombori,1180244988,2146
2145423,László Szalay,1218413935,1441
77087313,M. Mallesh Babu,1245825172,3089
72653034,Mihály Teleki,1193643268,3327
77090041,Mohit Beniwal,1244482122,5328
77081959,Nimuben Bambhaniya,1238049866,7062
70649971,Oorvasi S. Amirtharaj,1230951133,1860
30856650,Paul Wittich (politician),1153429446,9209
77083101,Pusapati Aditi Vijayalakshmi,1237546774,4309
2029648,Pál Szinyei Merse,1218041682,4248
47913269,Réka Szemerkényi,1121161249,2014
76520709,Syed Faisal Ali,1244232481,3168
53733576,Tibor Farkas,1175892177,9702
42579777,Vilmos Vályi-Nagy,1220817543,7362
77084846,Anup Dhotre,1236240854,2725
77087145,Arun Bharti,1235596015,4601
77084756,Bachhav Shobha Dinesh,1249874760,3058
77105106,Bommidi Narayana Nayakar,1232500872,1930
67620596,C. Krishnamurali,1230949310,1654
77191851,Chadalavada Aravinda Babu,1246386346,3702
77084676,Chamala Kiran Kumar Reddy,1244286661,7528
77109371,Chirri Balaraju,1232091907,4635
77085142,Dineshbhai Makwana,1241441616,1995
77197682,Gajraj Bahadur Nagar,1242240347,3353
77098449,Giddi Satyanarayana,1241442047,1838
77315444,Haji Iqbal,1244248047,2580
77151212,Hansraj Meena,1240917492,2557
77088885,Hemant Joshi (politician),1238047760,1865
77204114,Inturi Nageswara Rao,1239236334,4387
77161548,Kagitha Krishna Prasad,1232660835,2474
77096864,Kalidindi Suryana Naga Sanyasi Raju,1232659904,2271
77044442,Lal Mohan Gupta,1241559866,3318
76992228,Lalmuanpuia Punte,1249552533,2433
77088261,Lumbaram Choudhary,1245818465,1866
77092116,M.S. Tharanivendhan,1248190926,2693
13919312,M. V. Nikesh Kumar,1247449899,5550
77087202,Mahesh Kashyap,1237816427,3183
77092172,Malaiyarasan D,1246672381,3090
77081514,Malwinder Singh Kang,1241560614,3521
77093570,Mamidi Govinda Rao,1232660773,1950
77087631,Manish Jaiswal,1240428350,4891
77352686,Nalini Gupta,1238540411,1022
77093681,Nimmaka Jaya Krishna,1241309246,5534
18027172,P. Geetha Jeevan,1249542355,7312
77088931,Rajpalsinh Jadav,1238047054,2828
77081428,Sarabjeet Singh Khalsa,1236727642,5995
77081979,Satpal Brahamchari,1246694309,2303
77086832,Shambhavi Choudhary,1246349324,5925
77087275,Shreyas. M. Patel,1245989282,30
77096987,Sundarapu Vijay Kumar,1232658136,2471
77087297,Sunil Bose,1241961199,2730
77135746,T. G. Bharath,1245214535,4529
77263220,Tajimul Islam,1243274616,1893
77080370,Yanamala Divya,1235673745,2676
77046788,Anamika Singh Patel,1250228285,3698
23795427,Anitha R. Radhakrishnan,1230951586,8244
77093664,Baggu Ramanamurthy,1249860352,2616
77087047,Bhaskar Bhagare,1244283795,3488
77087216,Bhojraj Nag,1232500927,2619
77177354,Burla Ramanjaneyulu,1232500861,1971
77466297,Chalavadi Narayanaswamy,1241004899,1581
77105152,Dharmaraju Patsamatla,1248644798,1917
69201927,E. Raja,1230950406,2600
32895775,G. V. Markandayan,1249683539,3440
77082007,G Kumar Naik,1243128389,3350
77087892,Harsh Malhotra,1239167371,3564
77105061,Jyothula Nehru,1232661745,1937
77092225,K E Prakash,1232661856,1774
32895786,Kadambur Raju,1230950894,7812
77093672,Kondru Murali Mohan,1240256587,2868
51777801,Kurugondla Ramakrishna,1230863495,1386
73414063,Lakho Phulani,1243484978,10581
77083602,Lokam Naga Madhavi,1232662322,4010
77109355,Maddipati Venkata Raju,1232659961,2209
77203413,Madduluri Malakondaiah Yadav,1246270275,5035
77136001,Mandipalli Ramprasad Reddy,1245717814,3662
77088243,Manna Lal Rawat,1238076710,2547
77096951,Matsyarasa Visweswara Raju,1232662468,2376
77156835,Mirza Rahmat Baig,1250597297,2426
77105067,Muppidi Venkateswara Rao,1235989081,1931
77088466,Naba Charan Majhi,1244007593,3631
77284065,P. P. Suneer,1244788344,1296
77098333,Pantham Venkateswara Rao,1250770904,1960
77088319,Pradeep Kumar Panigrahy,1238063699,2277
77109332,Radha Krishnayya Badeti,1232662862,1877
77116691,Rajnikant Maheshwari,1240427204,5112
77316760,Ram Chandra Poudyal,1247962023,5687
77079500,Ram Tirath Singhal,1240429624,4400
77084712,Ramasahayam Raghuram Reddy,1244286802,5413
70677768,S. Murugesan (DMK politician),1230954821,2019
68084606,S. Palani Nadar,1230949238,1773
77991309,Satyanarayana Pithani,1248295135,82
77087026,Umeshbhai Patel,1241591050,3831
77092206,V. S. Matheswaran,1232663282,1652
77283972,Alok Sharma (Indian politician),1248994009,2872
77128636,Angad Singh (BJP politician),1241477061,4436
77088358,Anita Subhadarshini,1238063554,2410
77093557,Bandaru Satyanarayana Murthy,1239207188,2611
77086648,Bharatbhai Sutariya,1237817306,3043
77135870,Chaudhary Rishipal Singh,1241441147,2492
77204265,Dagumati Venkata Krishna Reddy,1239218290,2965
77098397,Datla Subbaraju,1241441440,1932
77145197,Devendra Pratap Singh (UP politician),1247361412,5177
77090340,Dharmendra Singh (politician),1244482185,2064
77093591,Gondu Shankar,1232321936,3210
77080475,Gouthu Sireesha,1237922764,4035
77093718,Gummadi Sandhya Rani,1239275784,6078
77093731,Kondapalli Srinivas,1238359601,3091
77093605,Koona Ravi Kumar,1249860212,2264
77084428,Krishna Devi Shivshanker,1232095602,2363
70649920,M. C. Shunmugaiah,1230951033,2292
77138833,Madhvendra Pratap Singh,1249868085,4786
77080581,Manju Sharma (politician),1232659274,1710
77103056,Mukesh Sharma (BJP politician),1245508040,4871
77093630,Nadukuditi Eswara Rao,1239541448,2786
77149454,Nagendra Singh Rathore,1250244997,4337
75768827,Palla Srinivasa Rao,1246829948,6200
77092264,R. Sachithanantham,1232662973,2493
64794196,R. V. Sujay Krishna Ranga Rao,1230872362,3430
77087167,Radheshyam Rathiya,1237817149,3127
77171493,Rajagopal Sreeram,1232662873,2210
77039542,Rajesh Kumar Singh (politician),1241562397,2402
77086730,Rajkumar Sangwan,1250921862,5294
77109411,Roshan Kumar Songa,1238710746,2030
77051632,Sanjeev Kumar Singh (politician),1242235717,4605
77052840,Santosh Singh (politician),1241589874,3553
77113299,Shailendra Pratap Singh,1238082218,3867
77008635,Silpa Chakrapani Reddy,1239231148,4405
77087090,Tokhan Sahu,1242025964,6202
77082129,Urmila Thakur (politician),1238407722,3668
77080763,Varupula Satyaprabha,1232663181,3929
77354675,Virendra Pratap Shahi,1242975657,6369
77026158,Y. Sai Prasad Reddy,1236472677,2649
77085154,Talk:Chamala Kiran Kumar Reddy,1245355032,109
61272304,Abu Bakar (Indonesian politician),1220128786,1152
77137058,Achmadi Hadisoemarto,1250965860,3708
77087687,Aditya Yadav,1240519421,7356
40125817,Ahmad Azhary,1247255923,5424
77131796,Aji Raden Sayid Mohammad,1243385610,9891
74682762,Ali Algadri,1229864427,4075
26160487,Antasari Azhar,1230187180,9325
68885889,B.M. Diah,1233396798,15349
66012725,Basyir Bachtiar,1244191276,2187
77093698,Bonela Vijaya Chandra,1250235413,3810
68895800,Bonifasius Belawan Geh,1163823822,11451
68167260,Burhan Abdurahman,1099307042,2094
30816069,Bustanil Arifin,1250965925,2905
77087558,Chetti Thanuja Rani,1242318759,32
74512204,Constant Karma,1182379636,3925
72331721,Dahlan Abdullah,1244191166,11879
70942221,Daryatmo,1250748962,4446
77098427,Deva Varaprasad,1242674101,1869
24178810,Dewa Cawu,1204553323,3537
63572113,Djumhana Wiriaatmadja,1244191081,11304
68241080,Fachrul Baraqbah,1230186154,8744
35744971,Faisal Basri,1245337842,4262
77093691,Jagadeeswari Thoyaka,1232659887,2413
67036205,Kuryana Azis,1226762864,1833
14998912,Mustofa Bisri,1248519130,4074
77087267,Nelavala Vijayasree,1232660538,3431
62683208,Novel Baswedan,1230187783,20041
3017432,Omar Dhani,1242263585,5706
67240910,Rais Abin,1250965801,29570
77136055,Satya Kumar Yadav,1245797987,5927
24009329,T. Sadhan Tirumalaikumar,1230949473,5013
18256095,Thangam Thennarasu,1248598184,9026
77084622,Vamsi Krishna Gaddam,1246494673,5526
77703293,Vamsi Krishna Srinivasa,1241967765,83
77098348,Vanamadi Venkateswara Rao,1250771020,2208
77161620,Varla Kumar Raja,1249322042,2088
77177316,Vegesana Narendra Varma Raju,1232721658,2867
67723820,Wiranto Arismunandar,1229389001,18725
77292405,Yogeshwar Jha,1232991785,4197
51739189,Abdul Latif Daeng Masikki,1244188283,1262
65253089,Abdul Malik Fadjar,1185931368,876
72243462,Ade Komarudin,1250749917,5029
30753523,Adjie Massaid,1232167137,7745
71662915,Albert Hasibuan,1188677120,2563
51739309,Alimuddin Daeng Matiro,1244188286,1308
67755094,Alue Dohong,1211229924,3296
68374437,Anang Hermansyah,1227409823,6169
57418623,Andi Alfian Mallarangeng,1222273992,3854
67522760,Bahlil Lahadalia,1248586895,11464
69012307,Bambang Kesowo,1247638929,7284
24752020,Ben Mang Reng Say,1222143636,7832
8837463,Ernest Douwes Dekker,1245602082,13498
39760249,Gatot Mangkoepradja,1237282516,1756
77531657,Hanum Salsabiela Rais,1242477833,6440
40210529,Hasan Basry,1230187134,9667
67917090,Helmud Hontong,1236990274,24898
3713437,Herman Johannes,1246107257,9721
63543183,Hilman Djajadiningrat,1218245739,10403
69470861,Ichsan Loulembah,1244189018,3578
68861773,Ida Bagus Putra Manuaba,1180947411,4185
74835666,Jafar Nainggolan,1176056235,1487
75344223,Jialyka Maharani,1244189021,7944
75337765,Jihan Nurlela,1248803637,5708
65708363,John Djopari,1244191286,6353
58422838,Liem Koen Hian,1243862673,9563
66012543,Mohamad Isa,1246684642,15819
56728396,Mulfachri Harahap,1173129522,1859
31035548,Nurdin Halid,1229864764,13224
73751523,Paulus Moa,1244188289,13204
71195616,Rahmah el Yunusiyah,1243367073,25613
55926179,Rasimah Ismail,1136661447,2038
58674526,Romi Herton,1223610630,7820
36012566,Rustam Effendi,1221012165,7069
51739998,S. Kabo,1162201378,1300
28888087,Syarif Hamid II of Pontianak,1232553110,11937
67207421,Syarwan Hamid,1250089994,2931
66002612,Yairus Gwijangge,1101922982,1484
64243598,Zukhriatul Hafizah Muhammad,1246427809,8402
62399062,Zulkarnain Karim,1106838661,761
15963625,Abi Kusno Nachran,1222220837,2781
39199841,Ali Masykur Musa,1150921469,4786
75344921,Angela Tanoesoedibjo,1249398654,13713
65969209,Anthony Winza Probowo,1236900663,8845
67069894,Bambang Santoso,1232733877,7464
46832544,Burhan Muhammad,1245143844,1300
70784633,Charles Tambu,1229301303,4865
66817747,Farouk Muhammad,1230185673,1818
22537149,Hasyim Muzadi,1226956542,17379
66314118,Herman Monim,1244191284,6728
64486949,I Gusti Gde Subamia,1243060743,10073
17821971,Ibnu Sutowo,1233388786,11836
22576751,Jan Engelbert Tatengkeng,1229394574,4213
77144197,Johan Bernard Abraham Fortunatus Mayor Polak,1246863379,13867
57448978,Julian Aldrin Pasha,1139718514,1947
2837786,Juwono Sudarsono,1244189690,6315
60162982,Mahadi Sinambela,1161081271,654
75343651,Maya Rumantir,1244189029,8649
8886147,Muhammad Nazar,1172574886,1690
51739738,Ngitung,1213829054,1127
77617991,Oetomo Ramelan,1250147133,18365
66357663,Panusunan Pasaribu,1130611672,4276
29790322,Prijono,1250603537,5793
75346545,Rachel Maryam,1249335636,14530
70906563,Ramses Ohee,1186039754,14155
71861583,Rosan Roeslani,1250627043,11872
38297027,Rustam Effendy Nainggolan,1136442271,3507
45646706,Ryamizard Ryacudu,1244189678,3857
76830931,Saleh Manaf,1242621031,19222
68681457,Sarifuddin Sudding,1249487755,1240
51745419,Soegiono,1177095868,847
52455636,Soemarno Sosroatmodjo,1193347271,2796
57459017,Sudi Silalahi,1250967240,3329
48834677,Sukarni,1170942335,22458
70147203,Sukiman (regent),1226765087,2648
57020730,Sukmawati Sukarnoputri,1250900439,21377
57470999,Tedjo Edhy Purdijatno,1230185200,10131
71099526,W. T. P. Simarmata,1244188591,2364
76468166,Yudas Sabaggalet,1230185959,12187
72257177,Zuiyen Rais,1122138994,2303
51745938,A. Wahab,1213828687,1705
70067086,Abbas Ali Akhtari,1228962136,11239
77100000,Abdul Wahid (politician),1228648982,10658
63619366,Aghapour Alishahi,1238541366,5517
34300761,Ali Agha-Mohammadi,1112736369,2151
70363975,Ali Golmoradi,1245508009,1688
66552709,Alireza Abbasi (politician),1227274084,7072
70364021,Alireza Kazemi,1244126349,3115
44121473,Amir Hossein Jahanshahi,1246624147,15425
77457397,Ebrahim Bahmani,1244442530,7956
64716899,Esfandiar Ekhtiyari,1226146427,11509
